id,lat,lon
BEF SCH OF COMMANDO,1.383376795,103.9781707
SHAW PLAZA,1.324892799,103.8509451
KEMING PR SCH,1.346542158,103.7567725
SEMBAWANG PK,1.462133602,103.8379316
AFT JLN PESAWAT,1.319090233,103.7105255
DUNMAN HIGH SCH,1.29812759,103.8823923
OPP HONG LIM PK,1.286975782,103.8454171
OPP NEO TIEW RD,1.421827797,103.7032618
OPP HONG LIM CPLX,1.284035226,103.8452605
BLK 306,1.346091354,103.734211
AFT INFINEON,1.322692711,103.874069
BLK 154,1.434899817,103.7755111
AFT MUNSHI ADULLAH AVE,1.380631566,103.8323027
OPP BLK 27,1.274883257,103.8213632
OPP BLK 119A,1.384041928,103.9042872
BEF CHANGI BEACH CP 3,1.3902325,103.9930284
BLK 502,1.350665691,103.7185268
BLK 425,1.427476271,103.7738004
BLK 681A,1.439234147,103.8037864
JAS METAL COATINGS,1.325098146,103.6514374
BLK 42,1.327557905,103.9252002
OPP MOTOR IMAGE,1.290880809,103.8118157
BLK 426,1.311587528,103.7635212
BLK 515,1.346338438,103.7212701
OPP TRACK 13,1.415104351,103.7002464
BLK 188,1.343810047,103.7106053
AFT KALLANG WAY 1,1.32249593,103.8768542
AFT ALLENBY RD,1.31032356,103.8585966
AFT TOH TUCK AVE,1.324917637,103.7589817
NANYANG POLY,1.37896836,103.847267
OPP SLF CPLX,1.333499432,103.8378757
AFT PENJURU PL,1.316575431,103.7353915
OPP HDB CP,1.332320722,103.8950732
OCBC CTR,1.284444482,103.8491814
AFT PASIR RIS ST 53,1.373169335,103.948372
OPP BLK 774,1.42405484,103.8315851
ANG MO KIO DEPOT,1.385890384,103.8476765
BLK 537A CP,1.384883331,103.7628818
BLK 289,1.440353195,103.8381466
AFT PALM GREEN CONDO,1.291973474,103.7686045
AFT TUAS STH AVE 2,1.317479828,103.6300912
AFT SENOKO DR,1.462254389,103.8038947
BLK 411,1.318460504,103.7465859
WOODLANDS REG INT,1.436920241,103.785713
SING HUAT HARDWARE,1.318024594,103.6765925
OPP BLK 336A CP,1.447210661,103.814541
BLK 151,1.370022551,103.8745392
OPP KH PLAZA,1.31390796,103.8818729
BLK 285,1.35024307,103.9524009
BLK 40,1.272458416,103.8237738
SKK (S) PTE LTD,1.327904926,103.6910982
JURONG SHIPYARD,1.304879602,103.7031317
MJD KASSIM,1.318928284,103.9122803
OPP BLKS 771/772,1.375523942,103.9375957
BET BLKS 445/449,1.423188246,103.8441147
AFT TUAS VIEW CRES,1.289514574,103.6273689
KG KEMBANGAN CC,1.323528071,103.912678
BLK 324,1.361965808,103.7474517
BLK 749,1.348169047,103.6985892
OPP MAN FATT LAM TP,1.326650612,103.9513022
OPP BEECHAM PTE LTD,1.335285603,103.7089656
BEF S'GOON RD,1.315622736,103.858958
BLK 4,1.388897467,103.9873588
S'PORE TAKADA IND,1.298150472,103.6685669
BLK 289E,1.343945961,103.7586862
OPP PORTCHESTER AVE,1.368367138,103.8626234
BLK 863,1.355642495,103.9360065
AFT W'LANDS RD,1.411902897,103.7579025
TAMPINES INT,1.354902283,103.943558
OPP PANDAN VALLEY CONDO,1.321035012,103.7802853
BLK 458,1.377963903,103.8966353
AFT WHITCHURCH RD,1.295626424,103.7941327
OPP BLK 419,1.423354877,103.846914
BLK 36,1.3288154,103.8869685
KANGKAR STN EXIT A,1.384429924,103.9022963
CHANGI BAPTIST CH,1.365864017,103.9753677
MARSILING STN,1.432414282,103.7744897
S'PORE TURF CLUB,1.423814652,103.7586059
AFT SUNSHINE LODGE,1.344776649,103.8709854
BLK 109,1.33208253,103.9343126
CARDIFF RESIDENCE,1.354721884,103.8658223
WEST COAST CC,1.302342884,103.7647943
LIANG HUAT IND CPLX,1.322907896,103.6773539
OPP BLK 146,1.436443238,103.7738256
AFT PIONEER RD NTH,1.324525789,103.6957672
AFT VICOM,1.351852764,103.9679462
OPP ACS BOARDING SCH,1.302562448,103.7828546
OPP GAN ENG SENG SEC SCH,1.290910284,103.8241094
HOUGANG PR SCH,1.37753017,103.8814828
AFT UPP CHANGI RD NTH,1.352234731,103.9679414
BLK 458,1.349681151,103.7196725
OPP WAR MEMORIAL PK,1.291784605,103.8552789
BEF SLE,1.391744311,103.8182233
BEF JURONG PIER RD,1.313987996,103.711932
OPP UNIVERSITY HALL,1.297547176,103.778003
AFT BLK 336,1.430651597,103.7827789
BLK 134,1.315823175,103.8861371
OPP BLK 579,1.379546039,103.885604
OPP BLK 461,1.305549055,103.8605688
AFT MIN OF FOREIGN AFFAIRS,1.306336717,103.8143504
AFT ENGINE TEST FACILITY,1.375645959,103.9767273
LEROY-SOMER,1.324682211,103.6856398
BLK 104,1.281099286,103.8252219
OUTRAM PK STN EXIT F / SGH,1.279045911,103.8386938
BEF YIO CHU KANG CHAPEL,1.368458564,103.8762235
AFT BT BATOK EAST AVE 6,1.346041074,103.7676723
TG PAGAR PLAZA,1.275309787,103.8431265
AFT E.C. SEA SPORTS CLUB,1.311492864,103.9503758
PK HOTEL ALEXANDRA,1.286670044,103.8058074
BEF SOO TECK STN,1.40497148,103.896983
NORMANTON PK,1.288372788,103.7931547
BEF PENGUIN INT'L LTD,1.317664802,103.6509377
W'LANDS CHECKPT,1.447021402,103.7692663
ENG HUA FURNITURE MFG PTE LTD,1.431853117,103.7476003
AFT SOO TECK STN,1.404535007,103.8972325
OPP BLK 178,1.332974306,103.7204217
BLK 178,1.333256963,103.7205579
THE JAPANESE PR SCH,1.30080001,103.7699121
BLK 998B,1.384102974,103.8807052
BLK 754,1.3920016,103.7467485
POI CHING SCH,1.357703429,103.9362731
RS COMPONENTS,1.308642821,103.6320931
OPP DAIRY FARM EST STH GATE,1.365203112,103.7685784
OPP BLK 567B,1.428635805,103.7883389
OPP THE GATEWAY,1.299235589,103.8586705
OPP TIONG BAHRU PK,1.287413575,103.8234095
OPP BLK 507,1.374528812,103.8509014
AFT TAI THONG CRES,1.328539614,103.870508
OPP BRITISH HIGH COMSN,1.30401947,103.8220589
GRACEHAVEN S ARMY,1.371982467,103.8768952
CWT DISTRIPARK,1.317088971,103.7199236
OPP TRELLIS TWRS,1.329316215,103.8437657
BLK 517,1.34592421,103.7193263
OPP BLK 531,1.375187379,103.8747306
BLK 133,1.36625863,103.8749469
AFT ABUNDANT GRACE CH,1.396505391,103.8731333
OPP ROXY SQ,1.304762268,103.9028934
OPP BLKS 50/51,1.328332336,103.9228043
BUANGKOK STN EXIT A,1.384010278,103.8930407
BLK 329,1.31281728,103.7668534
BLK 523,1.391627379,103.7405097
LEA HIN HARDWARE FTY,1.291113271,103.8078527
PROMENADE STN,1.292695489,103.8609353
OPP TELOK BLANGAH STN,1.271165549,103.8095186
BLK 90,1.323616193,103.8870269
BEF FRANKEL PL,1.312815326,103.9199982
CARRIER S'PORE,1.326612277,103.7387514
BLK 941A,1.374181608,103.8788189
BLK 59,1.275759985,103.8134164
BLK 102C,1.398888973,103.9047508
AFT TUAS AVE 8,1.325922341,103.6472336
ROLLS ROYCE PTE LTD,1.404279883,103.8655312
BLK 541,1.369487905,103.9512329
CEVA FREIGHT,1.330047731,103.9620146
BLK 3021,1.328173697,103.8945294
OPP LOYANG VALLEY,1.369141927,103.969751
BLK 113,1.377684712,103.7510014
BLK 307A,1.35367436,103.956436
OPP PASIR LABA CAMP,1.330339332,103.6749359
OPP JLN BUMBONG,1.41426814,103.7551812
BLK 638,1.375968498,103.9410665
BLK 65,1.33255187,103.7232557
HORIZON GDNS,1.376848825,103.8348345
BLK 163,1.291790853,103.8021067
SUMITOMO BAKELITE S'PORE,1.460502146,103.8061107
OPP BLK 701,1.338116477,103.919386
BLK 122C,1.387751742,103.9065861
SOON HENG GLASS,1.323861369,103.6586138
BEF SIMEI AVE,1.331723321,103.9535603
OPP BANGKIT STN,1.379985977,103.7723162
AFT CHANGI RD,1.317376178,103.9087746
TIONG BAHRU PK,1.287174072,103.8239871
BLK 41,1.350011068,103.6838294
THE HOLY TRINITY CH,1.349116915,103.9491446
AFT HONG SAN TERR,1.377178957,103.7469029
BLK 118,1.296352804,103.8107777
BLK 413,1.425243484,103.845958
BLK 227D,1.387194202,103.9016401
REGENTVILLE,1.374882451,103.8781552
TEMASEK POLY,1.346826507,103.9323574
OPP BT MERAH SEC SCH,1.285039204,103.813616
AFT MANDAI LAKE RD,1.410921822,103.7795108
OPP BLK 998,1.344008802,103.8503518
BEF BT BATOK RD,1.347802316,103.7360847
BLK 432C,1.41916658,103.8460539
BLK 625,1.39898965,103.7460142
OPP BENDEMEER PR SCH,1.322648745,103.8639057
CTRL FISH PROC FTY,1.310862723,103.7211635
BLK 532,1.430554002,103.7926332
CSC DEMPSEY CLUBHSE,1.306991734,103.8117345
POH CHEONG CONCRETE PRODUCTS,1.426177722,103.7488972
OLEANDER TWRS,1.332717416,103.8440291
BLK 23,1.354702266,103.836314
BLK 180,1.376970957,103.8376726
BLK 210 MKT/FC,1.33991165,103.8539606
BLK 932,1.341965085,103.6884619
BLK 899A,1.435737126,103.7957768
BEF LOYANG WAY 1,1.374181379,103.9723305
BLK 484,1.36214016,103.9529893
BT REGENCY,1.347294274,103.7712309
OPP BLK 72,1.304697313,103.9079648
BLK 101,1.347871883,103.9455486
BLK 271 CP,1.350192574,103.7036369
AFT TEBAN GDNS CRES,1.325312523,103.7375236
CITY HALL STN EXIT B,1.292802816,103.8516486
S'GOON SPORTS CPLX,1.356587517,103.8741396
OPP ORION @ PAYA LEBAR,1.329009678,103.8896155
BLK 209,1.345640187,103.7149655
OPP NKF,1.326593748,103.8549125
BLK 760,1.426004137,103.8321809
PPL SHIPYARD,1.29859434,103.7500376
BLK 207,1.346344397,103.7132969
BLK 305D,1.388845433,103.8870004
OPP ZHENGHUA PR SCH,1.378468614,103.7697845
BLK 589D,1.449767628,103.8240581
BLK 276B,1.353143339,103.7048608
HILLVIEW HTS,1.361279939,103.7645112
OPP SEMBAWANG AIR BASE,1.414651709,103.8235554
OPP BLK 223D,1.388789155,103.8968023
OPP BLK 201,1.37157046,103.774595
OPP BLK 42,1.327266075,103.9250754
BEF ST HELIER'S AVE,1.360826693,103.8734256
BLK 223,1.375777006,103.7741514
AFT HOSP DR,1.27838246,103.8377368
OPP HOUGANG SWIM CPLX,1.369123585,103.8877766
OPP BLK 26,1.376805383,103.7553243
OPP SATS CATERING,1.345682715,103.969998
TUAS TECHNOLOGY PK,1.311954497,103.6298896
OPP ASIAWIDE IND BLDG,1.337512467,103.8875339
WHITLEY SEC SCH,1.355595053,103.8416437
BLK 615,1.368380457,103.8849967
BLK 741,1.377489595,103.9365716
HENG MUI KENG TERR,1.290790712,103.7732375
OPP ENG HUA FURNITURE MFG PTE LTD,1.431911537,103.7474577
BLK 776,1.42274149,103.8337104
BLK 40,1.320697046,103.9401145
ROSEWOOD,1.431711636,103.7862474
ROYAL THAI EMBASSY,1.305877987,103.8305289
CHANGI WOMEN'S PRISON,1.360691913,103.9709081
OPP BLK 507A,1.452696524,103.824311
AFT PASIR RIS IND DR 1,1.380860158,103.9346928
AVENUE VILLA,1.328693786,103.794415
BLK 227,1.435370996,103.8367804
OPP GUANGYANG PRI SCH,1.346352091,103.8498264
BLK 171,1.321136872,103.9459133
TELOK BLANGAH STN,1.270735318,103.8102001
BEF TELOK BLANGAH HILL PK,1.280867914,103.8024814
TANGLIN TRUST SCH,1.298436255,103.7939308
AFT BLK 5000,1.377573869,103.8625223
BRADDELL VIEW,1.344360826,103.840246
AFT CHANGI NTH ST 2,1.349556299,103.9669767
BLK 213,1.349557657,103.7124271
ADMIRALTY STN,1.440642041,103.8005462
OPP SPC SVC STN,1.314228425,103.7148594
RIVERSIDE SEC SCH,1.44071707,103.7889975
NUS FAC OF DESIGN & ENV,1.296419822,103.7707875
FARRER RD STN EXIT B,1.317797445,103.8077295
BLK 649,1.396932639,103.9148222
BLK 105,1.337667196,103.7389862
BLK 608,1.332072008,103.9132449
BLK 608,1.370884477,103.8852868
AFT SELETAR RD,1.388314799,103.8679359
SEMBAWANG CORP INDUSTRIES,1.458928132,103.8238937
BT BATOK POLYCLINIC,1.352254935,103.746781
OPP TUAS WEST ST,1.332837658,103.6341301
OPP SUNTEC CONVENTION CTR,1.293510885,103.8583494
OPP CABLE SKI PK,1.307865442,103.9338148
BLK 844A CP,1.34593887,103.6927395
BEF PASIR RIS RD,1.380815232,103.9483041
OPP PANASONIC,1.321356608,103.9275874
OPP THE MINTON,1.350885798,103.8824992
AFT KRANJI CRES,1.434701507,103.7504774
LIM SENG TJOE (LT 27),1.297434297,103.7812233
OPP SUMMERDALE,1.341319448,103.7121683
HUME PK CONDO,1.355743235,103.7684963
OPP MANDAI AGROTECH PK,1.414983961,103.7975271
OPP KEW GREEN CONDO,1.318064891,103.9508043
BEF BLK 221,1.341401806,103.8573238
BLK 670,1.373612898,103.8850564
BLK 647,1.422109352,103.836837
OPP UPP SELETAR RESVR,1.405395763,103.8089972
BLK 126,1.36607652,103.8723189
BEF TAMPINES IND AVE 5,1.370788308,103.9302669
AFT SHELL AVIATION,1.422481013,103.8659505
BEF LIM CHU KANG LANE 3A,1.43031058,103.70686
AFT BLK 4,1.332860631,103.8787473
BEF SIGLAP PLAIN,1.31974733,103.9150213
BEF NEIL RD,1.277706522,103.8373935
GE AIRCRAFT ENGINES,1.376051015,103.9741852
OPP BLK 144,1.349880927,103.7450666
BLK 117C,1.383630584,103.9036668
OPP HOLLAND HILL LODGE,1.309388635,103.8033208
GROSVENOR VIEW,1.327702223,103.9121584
OPP ST. JOHN'S CRES,1.36879366,103.9783887
UOB TAMPINES CTR,1.351867119,103.9426045
PAYA LEBAR STN EXIT C,1.318750631,103.8916928
OPP GEMPLUS,1.296422209,103.7889591
SEAGATE,1.446685349,103.809879
AFT CRANWELL RD,1.386578212,103.9795223
ST. MARGARET'S SEC SCH,1.319148151,103.8092753
BLK 18,1.34029929,103.7725689
FUCHUN SEC SCH,1.429240541,103.7776249
BEF BENOI RD,1.319521167,103.6807313
BLK 416,1.383556271,103.7417476
BLK 544,1.330787859,103.9242922
WHOLESALE CTR,1.28641483,103.7784974
BEF MT SINAI DR,1.316388011,103.7801467
BET BLKS 272D / 271A,1.351265946,103.7040957
BLK 708,1.391841727,103.7465493
CHIJ KATONG CON (PR),1.30584688,103.9105095
BLK 120/OPP SIMEI STN,1.344697735,103.9532871
AFT SELETAR CAMP G,1.402131933,103.8722327
MERITOR HEAVY VEH SYSTEMS,1.321853184,103.6709748
BEF PIONEER RD NTH,1.327662135,103.6988185
OPP BLK 604,1.379425148,103.8351659
AFT CHINESE CEMY PATH 13,1.38040243,103.6965859
OPP TG KATONG GIRLS' SCH,1.307330031,103.8953841
MAZAK S'PORE,1.322476706,103.6713747
SRI VADAPATHIRA K TP,1.315046872,103.857876
ZHONGSHAN MALL,1.326649617,103.8464404
BLK 626,1.380018801,103.9408908
OPP JLN JANGGUS,1.458289377,103.8359584
OPP TAMPINES STN/INT,1.353608213,103.9463755
NIE LIB,1.348504728,103.6766353
OPP PARKWAY EAST HOSP,1.314818894,103.9094235
AFT AMA KENG RD,1.402482315,103.7007987
HALL 7,1.339817942,103.6806556
BLK 122,1.335215171,103.8665972
FLEXTRONIC,1.333907369,103.9500518
BLK 487B,1.359730959,103.9582805
BLK 1,1.364081597,103.8925553
BEF TPE,1.379200023,103.9156372
BLK 510,1.352871789,103.7549838
AFT LENTOR GR,1.386916669,103.8371337
LE CRESCENDO,1.330777651,103.8892639
OPP TRINITY @ PAYA LEBAR,1.331500444,103.8895054
AFT TAI SENG STN EXIT C,1.335004359,103.8886902
RIPPLE BAY,1.378624675,103.9609128
PEI CHUN PUBLIC SCH,1.336225284,103.8556541
AFT TAI SENG STN,1.335505778,103.8879446
BRADDELL TECH BLDG,1.339888979,103.8583406
OPP CHAI CHEE IND PK,1.322192303,103.9225608
AFT JLN SELASEH,1.385796552,103.8753584
CASTLE GREEN,1.385724926,103.8422486
BLK 180,1.326592667,103.9403814
HIGH ST CTR,1.290378702,103.8487001
AFT SCH OF COMMANDO,1.383634977,103.9784462
OPP SIT DOVER,1.29936628,103.779241
BEF SG KADUT ST 5,1.422725646,103.7501027
OPP GALMON S'PORE,1.327779438,103.6544942
KEPPEL DP BLK 519,1.270940008,103.8266462
SEMBAWANG STN,1.449242994,103.8196892
BLK 288C,1.346359311,103.75923
RICHEE ENGRG,1.32009651,103.6471864
S'PORE POST,1.294704795,103.7876144
NOVENA STN EXIT B,1.321045042,103.8422816
BLK 391,1.429209133,103.8493733
BOON LAY MRT STN,1.338157525,103.7066716
OPP UNITED SQ,1.316426253,103.8448506
OPP BLK 315,1.363878103,103.8459553
BLK 2,1.28900135,103.8399972
S'PORE POST,1.333124403,103.6963622
AFT GENTING LANE,1.323377264,103.8790882
BLK 531,1.375063384,103.8748401
BLK 408,1.38202125,103.768148
OPP PUNGGOL PK,1.375185931,103.8971845
BLK 44,1.322116401,103.8663182
BET BLKS 710/713,1.357988019,103.9379635
BLK 747A,1.378392797,103.9334512
BLK 629,1.334511585,103.9141745
BEF ELITE PK AVE,1.314459827,103.9227958
AFT THE JAPANESE ASSN,1.329521696,103.8148012
JURONG BIRD PK,1.321310376,103.7076831
BLK 441,1.351184422,103.7206889
LITTLE INDIA STN,1.306527315,103.8492687
HALL 12,1.351920907,103.6805478
BISHAN PK,1.358617646,103.8510421
BLK 220,1.432800565,103.8352166
DUNMAN SEC SCH,1.360455398,103.9555756
AFT JLN BUROH,1.312713822,103.7345027
SMU,1.296188335,103.8495942
OPP BLK 344,1.369801651,103.9003765
OPP BT PANJANG PLAZA,1.379615754,103.7639204
SELEGIE CTR,1.303203257,103.8499733
OPP BLK 704,1.390982526,103.7449485
BLK 157,1.293039799,103.8040409
BEF TPE,1.399565058,103.872304
BLK 45,1.317200691,103.8780946
Blk 491,1.456136875,103.8181232
WHARVES BLDG,1.279449365,103.7835398
BLK 304,1.320450319,103.7638982
Blk 353,1.451274879,103.8190013
BEF LOYANG WAY,1.373103362,103.9737893
BLK 346,1.36723181,103.8505565
BLK 855,1.3531995,103.9345377
AFT SG SELETAR BRIDGE,1.402119949,103.8276341
Blk 441D,1.392353201,103.8755987
Blk 3A,1.317745119,103.8989914
BEF JLN DUSUN,1.326676961,103.8437386
FUJITEC S'PORE LTD,1.318776768,103.931616
BLK 592A,1.450701532,103.8271086
OPP ST. JOHN'S CRES,1.36814484,103.9775906
AFT ST. JOHN'S CRES,1.368916682,103.9782516
ASIATIC ENGRG,1.321289669,103.6596516
BLK 351 CP,1.451019929,103.8206949
OPP HILLBROOKS,1.357535222,103.7626677
BEF DAWSON RD,1.292157573,103.8105925
BEF DAIRY FARM RD,1.366393328,103.7755913
BEF TOSCA ST,1.319654039,103.9269607
BEDOK MKT PL,1.331684634,103.9474617
BLK 889,1.349781911,103.9321702
BLK 301D,1.388171488,103.8916947
RV RESIDENCES,1.294841005,103.8288002
BEF MARYMOUNT LANE,1.345522474,103.8388918
OPP HSE NO 42,1.368369529,103.7690185
MELVILLE PK,1.347367584,103.9579824
BLK 246,1.341460502,103.7405313
SRI ARASAKESARI SIVAN TP,1.406089445,103.7552062
BLK 590C,1.44941916,103.8268659
BLK 493B,1.362131702,103.9522384
BLK 778,1.374256823,103.9386237
OPP BLK 550,1.432739798,103.7941708
BALMORAL PLAZA,1.316618369,103.8356259
BEF TUAS STH AVE 4,1.314331215,103.6289291
BLK 124,1.38724387,103.9019236
OPP NANYANG AVE,1.357288323,103.6952055
AFT KALLANG WAY 4,1.323217964,103.8790755
TEMASEK SEC SCH,1.317051828,103.947912
BEF TG RHU VIEW,1.297120731,103.8693225
AFT JLN MUHIBBAH,1.331924461,103.8812019
3RD CARGO AGENTS,1.375229865,103.9961604
BLK 627,1.369143702,103.8813841
OPP BLK 622,1.38141256,103.8390539
JLN BESAR STN EXIT A,1.30445972,103.854793
ST. PATRICK'S GREEN,1.309282658,103.9142103
BEF BENCOOLEN STN EXIT A,1.299662927,103.8510413
BLK 425,1.350576143,103.7245807
BLK 314,1.431862789,103.8418995
OPP BLK 200,1.34220796,103.7145461
OPP THE JTC SUMMIT,1.332075301,103.7419272
BLK 183,1.380269729,103.7629069
KRANJI LODGE 1,1.433625063,103.7619164
POTONG PASIR STN EXIT C,1.331479609,103.8689457
BLK 125,1.34685023,103.8519513
OPP KRANJI LODGE 1,1.433053309,103.7620245
PREMIER MILK PTE LTD,1.330406998,103.7082996
SOMMERVILLE PK,1.310556109,103.8052942
Sembawang Int,1.447616733,103.8201486
OPP HOCKEY STADIUM,1.394478251,103.8864258
CONCORDE HOTEL S'PORE,1.300439641,103.8419531
BLK 489B,1.361657007,103.9574165
OPP MICHELMAN,1.329748824,103.640954
BLK 406,1.42916393,103.7725535
BT MERAH INT,1.282100522,103.8174477
OPP AYER RAJAH TELECOMS,1.307827732,103.7766386
BLK 662A,1.337662973,103.7029201
BLK 85,1.331726182,103.9385876
BLK 541A CP,1.382011531,103.7629907
CHUNG CHENG HIGH SCH,1.420084691,103.8378568
OPP BLK 717,1.382959701,103.9358119
AFT CHAI CHEE ST,1.325799376,103.9194902
OPP BLK 464,1.376544813,103.7362838
OPP BLK 48,1.289131086,103.8256099
UTRACON CORP,1.306175398,103.6568596
BLK 723,1.302801664,103.7632325
DAIKIN S'PORE,1.37118545,103.8652825
OPP GOLDEN HILL EST,1.354296508,103.8613919
OPP BLK 739A CP,1.444993722,103.7969204
BLK 10,1.27760956,103.8199878
S'GOON STN EXIT B,1.350559846,103.8731836
BLK 730,1.356204954,103.9338637
OPP SBST BEDOK NTH DEPOT,1.337699153,103.9465511
EASB,1.327623078,103.8455859
OPP BLK 248,1.352509849,103.9475725
KOTARAYA II TER,1.461777747,103.7616589
CHANGI PRISON,1.358113586,103.9697071
BLK 793,1.442270905,103.8033774
S'GOON SWIM CPLX,1.357227636,103.8752735
CITIPOINT IND CPLX,1.328185239,103.8901621
OPP BLK 19,1.340391737,103.7737163
COVE STN EXIT A,1.399037265,103.9060768
BLK 27,1.274717773,103.8212671
BLK 357,1.33734548,103.7210602
LONG KUAN HUNG CROCODILE FARM,1.440308776,103.7321048
AFT CITY HALL STN EXIT B,1.292072731,103.8512242
S'GOON STN EXIT A / BLK 413,1.34896558,103.8733132
JOHOR BAHRU CHECKPT,1.461220692,103.7670301
BLK 669 CP,1.342726616,103.7036201
COMPASSVALE STN EXIT A,1.394600828,103.8999007
OPP S'PORE POWER TRG INST,1.343038647,103.869785
BLK 101,1.431223405,103.826885
OPP MARINTEKNIK,1.311214178,103.6526473
BLK 24,1.324677859,103.9230068
PANDAN VALLEY CONDO,1.320779752,103.779721
BLK 436A,1.359056585,103.7394058
AMTECH BLDG,1.356129612,103.8378356
OPP OLD POLICE ACAD,1.327069079,103.8397106
OPP S'GOON SWIM CPLX,1.35698522,103.8756822
OPP BLK 15,1.442092569,103.7789676
HSE NO. 532,1.319937473,103.7892035
BLK 547,1.39310395,103.7421613
AFT OLD UPP THOMSON RD,1.387534077,103.8196668
OPP HARBOURFRONT INT,1.265962101,103.819157
OPP SOUTH VIEW STN,1.380310374,103.7445142
AFT FAN YOONG RD,1.333248839,103.7033508
B26 LIM CHU KANG RD,1.410999736,103.7003908
OPP EXCELSIOR GDNS,1.324365462,103.9530305
KHATIB CAMP,1.42323211,103.8303974
BLK 436,1.376991652,103.8935698
REPUBLIC POLY,1.442300094,103.785914
BEF SOUTH VIEW STN,1.380723465,103.7443267
BET BLKS 152/155,1.376303416,103.8395315
TAMPINES WAFER FAB PK,1.373722911,103.9307783
BLK 774,1.4236712,103.8316169
BLK 602,1.422554063,103.8367037
YEW HUAT SCAFFOLDING  WORK,1.448502079,103.8043047
BLK 443D,1.35584847,103.7368536
OPP BLK 333,1.280802526,103.8422334
ROYAL PLAZA ON SCOTTS,1.307158166,103.8327288
OPP BLK 630,1.434451894,103.8019294
BLK 457,1.378602466,103.7364377
IKEA TAMPINES,1.374497569,103.931525
AFT YUAN CHING RD,1.325588615,103.7271785
THE STAR VISTA,1.307990149,103.7883042
BLK 534,1.332756309,103.9245666
OPP BLK 620,1.432923473,103.7987305
BLK 11,1.277817057,103.8186112
Nicoll Highway Stn,1.300128178,103.8628676
BLK 5022,1.370212771,103.8629133
SCI PK 2 / THE GEMINI,1.288969641,103.7837859
BLK 522,1.37292057,103.8517062
OPP BLK 125,1.347062636,103.8520144
TRINITY METH CH,1.363463328,103.8702582
BLK 323,1.352101614,103.9586664
AFT CORONATION RD WEST,1.314627042,103.7907169
EASTWOOD CTR,1.321296362,103.955363
BEF SG. KADUT WAY,1.407983162,103.753494
PUNGGOL CC,1.374737738,103.8926522
NEE SOON DRICLAD CTR,1.407113172,103.8201476
OPP ITE COLL EAST ADM BLK,1.33370919,103.9533199
